"source_league_name";"source_country";"source_league_id";"player_id";"player_name";"firstname";"lastname";"age";"birth_date";"birth_place";"birth_country";"nationality";"height";"weight";"injured";"photo";"team_id";"team_name";"team_logo";"league_id";"league_name_api";"league_country";"league_logo";"league_flag";"season";"games_appearences";"games_lineups";"games_minutes";"games_number";"games_position";"games_rating";"games_captain";"substitutes_in";"substitutes_out";"substitutes_bench";"shots_total";"shots_on";"goals_total";"goals_conceded";"goals_assists";"goals_saves";"passes_total";"passes_key";"passes_accuracy";"tackles_total";"tackles_blocks";"tackles_interceptions";"duels_total";"duels_won";"dribbles_attempts";"dribbles_success";"dribbles_past";"fouls_drawn";"fouls_committed";"cards_yellow";"cards_yellowred";"cards_red";"penalty_won";"penalty_commited";"penalty_scored";"penalty_missed";"penalty_saved";"goals_per90";"assists_per90";"shots_per90";"shots_on_per90";"key_passes_per90";"passes_per90";"tackles_per90";"interceptions_per90";"duels_total_per90";"duels_won_per90";"dribbles_attempts_per90";"dribbles_success_per90";"fouls_drawn_per90";"fouls_committed_per90"
"Ligue 2";"France";62;513117;"E. Odede";"Elijah Olaniyi";"Odede";18;"2007-01-12";NA;"Nigeria";"Nigeria";NA;NA;FALSE;"https://media.api-sports.io/football/players/513117.png";110;"Estac Troyes";"https://media.api-sports.io/football/teams/110.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;9;1;116;12;"Attacker";6,65;FALSE;8;1;17;3;NA;0;0;1;NA;34;3;NA;4;1;1;21;9;3;1;NA;4;NA;0;0;0;NA;NA;0;0;NA;0;0,775862068965517;2,32758620689655;NA;2,32758620689655;26,3793103448276;3,10344827586207;0,775862068965517;16,2931034482759;6,98275862068966;2,32758620689655;0,775862068965517;3,10344827586207;NA
"Ligue 2";"France";62;330316;"N. Bassette";"Norman Jaquy";"Bassette Van Acker";21;"2004-11-09";"Arlon";"Belgium";"Belgium";"186";"74";FALSE;"https://media.api-sports.io/football/players/330316.png";93;"Reims";"https://media.api-sports.io/football/teams/93.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;12;6;438;77;"Attacker";6,45;FALSE;6;6;7;11;3;1;0;0;NA;60;8;NA;4;NA;NA;66;21;6;2;NA;4;19;3;0;0;NA;NA;0;0;NA;0,205479452054795;0;2,26027397260274;0,616438356164384;1,64383561643836;12,3287671232877;0,821917808219178;NA;13,5616438356164;4,31506849315068;1,23287671232877;0,410958904109589;0,821917808219178;3,9041095890411
"Ligue 2";"France";62;334785;"Y. Bathily";"Yahya";"Bathily";22;"2003-06-08";"Belley";"France";"France";NA;NA;FALSE;"https://media.api-sports.io/football/players/334785.png";1305;"Bastia";"https://media.api-sports.io/football/teams/1305.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;0;0;93;21;"Midfielder";6,67;FALSE;0;0;0;2;1;0;0;0;NA;15;1;NA;3;NA;NA;19;11;4;3;NA;5;NA;0;0;0;NA;NA;0;0;NA;0;0;1,93548387096774;0,967741935483871;0,967741935483871;14,5161290322581;2,90322580645161;NA;18,3870967741935;10,6451612903226;3,87096774193548;2,90322580645161;4,83870967741935;NA
"Ligue 2";"France";62;352800;"A. Ackra";"Allan";"Ackra";21;"2004-02-21";"Paris";"France";"France";"185";"82";FALSE;"https://media.api-sports.io/football/players/352800.png";99;"Clermont Foot";"https://media.api-sports.io/football/teams/99.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;15;10;824;44;"Midfielder";6,74;FALSE;5;6;6;2;NA;0;0;0;NA;320;7;NA;26;6;15;119;65;18;9;NA;22;20;2;0;0;NA;NA;0;0;NA;0;0;0,218446601941748;NA;0,764563106796116;34,9514563106796;2,83980582524272;1,63834951456311;12,997572815534;7,0995145631068;1,96601941747573;0,983009708737864;2,40291262135922;2,18446601941748
"Ligue 2";"France";62;360269;"Triston Rowe";"Triston";"Rowe";19;"2006-05-18";NA;"England";"England";"183";"70";FALSE;"https://media.api-sports.io/football/players/360269.png";3012;"Annecy";"https://media.api-sports.io/football/teams/3012.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;0;0;492;2;"Defender";6,5;FALSE;0;0;0;2;2;1;0;1;NA;139;3;NA;6;NA;4;78;21;21;6;NA;3;13;0;0;0;NA;NA;0;0;NA;0,182926829268293;0,182926829268293;0,365853658536585;0,365853658536585;0,548780487804878;25,4268292682927;1,09756097560976;0,731707317073171;14,2682926829268;3,84146341463415;3,84146341463415;1,09756097560976;0,548780487804878;2,37804878048781
"Ligue 2";"France";62;422407;"Mayssam Benama";"Mayssam";"Benama";20;"2005-03-09";"Tours";"France";"France";"181";"78";FALSE;"https://media.api-sports.io/football/players/422407.png";3012;"Annecy";"https://media.api-sports.io/football/teams/3012.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;0;0;NA;10;"Midfielder";NA;FALSE;0;0;3;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ligue 2";"France";62;449590;"C. Louis";"Coleen";"Louis";20;"2005-06-30";NA;"France";"France";"184";"65";FALSE;"https://media.api-sports.io/football/players/449590.png";87;"Amiens";"https://media.api-sports.io/football/teams/87.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;0;0;199;44;"Defender";6,72;FALSE;0;0;0;NA;NA;0;0;1;NA;66;1;NA;4;3;3;19;8;3;2;NA;NA;5;1;0;0;NA;1;0;0;NA;0;0,452261306532663;NA;NA;0,452261306532663;29,8492462311558;1,80904522613065;1,35678391959799;8,5929648241206;3,61809045226131;1,35678391959799;0,904522613065327;NA;2,26130653266332
"Ligue 2";"France";62;461421;"I. M'Bahia";"Ivan Adnan Joshua";"M'Bahia";20;"2005-04-19";"Abidjan";"Côte d'Ivoire";"Côte d'Ivoire";"174";"63";FALSE;"https://media.api-sports.io/football/players/461421.png";99;"Clermont Foot";"https://media.api-sports.io/football/teams/99.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;21;18;1725;28;"Defender";6,99;FALSE;3;0;3;3;1;0;0;0;NA;1166;7;50;38;13;23;123;76;19;14;NA;12;18;2;0;0;NA;NA;0;0;NA;0;0;0,156521739130435;0,0521739130434783;0,365217391304348;60,8347826086957;1,98260869565217;1,2;6,41739130434783;3,96521739130435;0,991304347826087;0,730434782608696;0,626086956521739;0,939130434782609
"Ligue 2";"France";62;336857;"S. Berkani";"Stan";"Berkani";22;"2003-08-13";"Vichy";"France";"Algeria";"178 cm";NA;FALSE;"https://media.api-sports.io/football/players/336857.png";99;"Clermont Foot";"https://media.api-sports.io/football/teams/99.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;0;0;NA;24;"Midfielder";NA;FALSE;0;0;3;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ligue 2";"France";62;352999;"A. Sishuba";"Ayanda";"Sishuba";20;"2005-02-02";"Tournai";"Belgium";"Belgium";"169";"61";FALSE;"https://media.api-sports.io/football/players/352999.png";82;"Montpellier";"https://media.api-sports.io/football/teams/82.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;11;0;168;28;"Midfielder";6,5;FALSE;11;0;12;5;2;0;0;0;NA;57;2;NA;2;NA;NA;36;14;14;3;NA;9;4;2;0;0;NA;NA;0;0;NA;0;0;2,67857142857143;1,07142857142857;1,07142857142857;30,5357142857143;1,07142857142857;NA;19,2857142857143;7,5;7,5;1,60714285714286;4,82142857142857;2,14285714285714
"Ligue 2";"France";62;356109;"S. Contena";"Sacha";"Contena";20;"2005-10-04";NA;"France";"France";NA;NA;FALSE;"https://media.api-sports.io/football/players/356109.png";1305;"Bastia";"https://media.api-sports.io/football/teams/1305.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;0;0;NA;16;"Goalkeeper";NA;FALSE;0;0;3;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ligue 2";"France";62;358186;"E. Montet";"Enzo";"Montet";22;"2003-05-10";NA;"France";"France";"180";NA;FALSE;"https://media.api-sports.io/football/players/358186.png";433;"Laval";"https://media.api-sports.io/football/teams/433.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;9;2;261;25;"Midfielder";6,63;FALSE;7;2;8;2;NA;0;0;0;NA;140;2;NA;3;NA;5;31;15;4;4;NA;5;9;0;0;0;NA;NA;0;0;NA;0;0;0,689655172413793;NA;0,689655172413793;48,2758620689655;1,03448275862069;1,72413793103448;10,6896551724138;5,17241379310345;1,37931034482759;1,37931034482759;1,72413793103448;3,10344827586207
"Ligue 2";"France";62;384829;"M. Gonzalez";"Matéo";"Gonzalez";20;"2005-09-17";"Troyes";"France";"France";NA;NA;FALSE;"https://media.api-sports.io/football/players/384829.png";3012;"Annecy";"https://media.api-sports.io/football/teams/3012.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;0;0;NA;30;"Goalkeeper";NA;FALSE;0;0;0;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ligue 2";"France";62;395760;"Y. Issoufou";"Yanis Ali";"Issoufou";19;"2006-10-28";NA;"France";"France";"182";"72";FALSE;"https://media.api-sports.io/football/players/395760.png";82;"Montpellier";"https://media.api-sports.io/football/teams/82.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;0;0;NA;8;"Attacker";NA;FALSE;0;0;0;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ligue 2";"France";62;437713;"D. Basset";"Donovan";"Basset";21;"2004-01-05";NA;"France";"France";NA;NA;FALSE;"https://media.api-sports.io/football/players/437713.png";1305;"Bastia";"https://media.api-sports.io/football/teams/1305.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;1;0;NA;16;"Goalkeeper";NA;FALSE;1;0;7;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ligue 2";"France";62;438702;"A. Touré";"Almami";"Touré";19;"2006-08-19";"Montreuil-sous-Bois";"France";"France";NA;NA;FALSE;"https://media.api-sports.io/football/players/438702.png";102;"Nancy";"https://media.api-sports.io/football/teams/102.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;0;0;NA;30;"Goalkeeper";NA;FALSE;0;0;3;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ligue 2";"France";62;521651;"Ilan Daf";"Ilan";"Daf";18;"2007-05-24";NA;"France";"France";"184";NA;FALSE;"https://media.api-sports.io/football/players/521651.png";87;"Amiens";"https://media.api-sports.io/football/teams/87.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;2;0;9;77;"Midfielder";6,6;FALSE;2;0;6;NA;NA;0;0;0;NA;1;NA;NA;1;1;1;1;1;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;0;0;NA;NA;NA;10;10;10;10;10;NA;NA;NA;NA
"Ligue 2";"France";62;551212;"L. Da Silva";NA;NA;19;NA;NA;NA;NA;NA;NA;FALSE;"https://media.api-sports.io/football/players/551212.png";82;"Montpellier";"https://media.api-sports.io/football/teams/82.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;0;0;NA;37;"Midfielder";NA;FALSE;0;0;5;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ligue 2";"France";62;275706;"J. Escartin";"Josué";"Escartin";22;"2003-03-21";"Fleury-les-Aubrais";"France";"France";"193";"85";FALSE;"https://media.api-sports.io/football/players/275706.png";104;"RED Star FC 93";"https://media.api-sports.io/football/teams/104.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;3;2;196;5;"Defender";6,67;FALSE;1;0;5;1;1;1;0;0;NA;133;NA;NA;NA;NA;3;26;11;4;NA;NA;2;5;1;0;0;NA;NA;0;0;NA;0,459183673469388;0;0,459183673469388;0,459183673469388;NA;61,0714285714286;NA;1,37755102040816;11,9387755102041;5,05102040816327;1,83673469387755;NA;0,918367346938775;2,29591836734694
"Ligue 2";"France";62;327549;"N. Zilliox";"Noah";"Zilliox";22;"2003-03-17";NA;"France";"France";NA;NA;FALSE;"https://media.api-sports.io/football/players/327549.png";1305;"Bastia";"https://media.api-sports.io/football/teams/1305.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;4;3;269;12;"Defender";6,6;FALSE;1;0;2;5;1;0;0;0;NA;105;NA;NA;7;1;6;28;22;2;1;NA;5;3;2;0;0;NA;1;0;0;NA;0;0;1,6728624535316;0,33457249070632;NA;35,1301115241636;2,34200743494424;2,00743494423792;9,36802973977695;7,36059479553903;0,669144981412639;0,33457249070632;1,6728624535316;1,00371747211896
"Ligue 2";"France";62;336896;"E. Crombez";"Enzo";"Crombez";22;"2003-03-23";NA;"France";"France";"185";"79";FALSE;"https://media.api-sports.io/football/players/336896.png";1301;"Rodez";"https://media.api-sports.io/football/teams/1301.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;0;0;NA;30;"Goalkeeper";NA;FALSE;0;0;9;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ligue 2";"France";62;340080;"V. Burlet";"Vincent";"Burlet";20;"2005-09-23";NA;"Belgium";"Belgium";NA;NA;FALSE;"https://media.api-sports.io/football/players/340080.png";1299;"Boulogne";"https://media.api-sports.io/football/teams/1299.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;10;9;789;3;"Defender";6,57;FALSE;1;3;1;11;6;2;0;0;NA;209;6;NA;21;NA;4;107;49;16;5;NA;17;16;4;0;0;NA;NA;0;0;NA;0,228136882129278;0;1,25475285171103;0,684410646387833;0,684410646387833;23,8403041825095;2,39543726235741;0,456273764258555;12,2053231939164;5,5893536121673;1,82509505703422;0,570342205323194;1,93916349809886;1,82509505703422
"Ligue 2";"France";62;344150;"V. Mayela";"Victor";"Mayela";21;"2004-04-22";NA;"France";"France";NA;NA;FALSE;"https://media.api-sports.io/football/players/344150.png";1304;"Dunkerque";"https://media.api-sports.io/football/teams/1304.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;12;11;991;22;"Defender";6,95;FALSE;1;1;1;2;NA;0;0;0;NA;782;3;60;10;4;16;80;46;6;3;NA;11;13;2;0;0;NA;1;0;0;NA;0;0;0,181634712411705;NA;0,272452068617558;71,0191725529768;0,908173562058527;1,45307769929364;7,26538849646821;4,17759838546922;0,544904137235116;0,272452068617558;0,998990918264379;1,18062563067608
"Ligue 2";"France";62;452315;"K. Pedro";"Kévin";"Pedro";19;"2006-02-21";NA;"France";"France";"183";"72";FALSE;"https://media.api-sports.io/football/players/452315.png";1063;"Saint Etienne";"https://media.api-sports.io/football/teams/1063.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;11;10;943;39;"Defender";6,98;FALSE;1;1;4;6;3;1;0;0;NA;441;5;NA;20;4;14;96;54;15;5;NA;14;12;1;0;0;NA;NA;0;0;NA;0,095440084835631;0;0,572640509013786;0,286320254506893;0,477200424178155;42,0890774125133;1,90880169671262;1,33616118769883;9,16224814422057;5,15376458112407;1,43160127253446;0,477200424178155;1,33616118769883;1,14528101802757
"Ligue 2";"France";62;520996;"S. Keita";"Souleymane";"Keita";20;"2005-12-23";NA;"France";"France";NA;NA;FALSE;"https://media.api-sports.io/football/players/520996.png";1299;"Boulogne";"https://media.api-sports.io/football/teams/1299.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;7;0;99;11;"Midfielder";6,74;FALSE;7;0;7;5;4;0;0;0;NA;33;2;NA;6;1;NA;26;15;5;3;NA;2;4;1;1;0;1;NA;0;0;NA;0;0;4,54545454545454;3,63636363636364;1,81818181818182;30;5,45454545454546;NA;23,6363636363636;13,6363636363636;4,54545454545454;2,72727272727273;1,81818181818182;3,63636363636364
"Ligue 2";"France";62;546703;"T. Rowe";NA;NA;19;NA;NA;NA;NA;NA;NA;FALSE;"https://media.api-sports.io/football/players/546703.png";3012;"Annecy";"https://media.api-sports.io/football/teams/3012.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;22;18;1140;2;"Midfielder";6,61;FALSE;4;5;4;3;NA;0;0;0;NA;369;8;NA;28;2;14;147;60;43;16;NA;9;22;2;0;0;NA;NA;0;0;NA;0;0;0,236842105263158;NA;0,631578947368421;29,1315789473684;2,21052631578947;1,10526315789474;11,6052631578947;4,73684210526316;3,39473684210526;1,26315789473684;0,710526315789474;1,73684210526316
"Ligue 2";"France";62;546780;"C. Louis";NA;NA;20;NA;NA;NA;NA;NA;NA;FALSE;"https://media.api-sports.io/football/players/546780.png";87;"Amiens";"https://media.api-sports.io/football/teams/87.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;18;11;840;44;"Defender";6,59;FALSE;7;4;11;4;1;0;0;0;NA;270;5;NA;23;1;17;125;71;32;12;NA;19;14;2;0;0;1;2;0;0;NA;0;0;0,428571428571429;0,107142857142857;0,535714285714286;28,9285714285714;2,46428571428571;1,82142857142857;13,3928571428571;7,60714285714286;3,42857142857143;1,28571428571429;2,03571428571429;1,5
"Ligue 2";"France";62;551200;"M. Saka";NA;NA;19;NA;NA;NA;NA;NA;NA;FALSE;"https://media.api-sports.io/football/players/551200.png";1301;"Rodez";"https://media.api-sports.io/football/teams/1301.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;16;4;328;28;"Midfielder";6,63;FALSE;12;4;13;5;4;0;0;3;NA;95;3;NA;3;NA;1;38;15;9;2;NA;7;6;1;0;0;NA;NA;0;0;NA;0;0,823170731707317;1,3719512195122;1,09756097560976;0,823170731707317;26,0670731707317;0,823170731707317;0,274390243902439;10,4268292682927;4,11585365853659;2,46951219512195;0,548780487804878;1,92073170731707;1,64634146341463
"Ligue 2";"France";62;551211;"E. Gassama";NA;NA;20;NA;NA;NA;NA;NA;NA;FALSE;"https://media.api-sports.io/football/players/551211.png";90;"Guingamp";"https://media.api-sports.io/football/teams/90.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;0;0;NA;33;"Midfielder";NA;FALSE;0;0;4;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ligue 2";"France";62;570598;"A. Traore";NA;NA;16;NA;NA;NA;NA;NA;NA;FALSE;"https://media.api-sports.io/football/players/570598.png";87;"Amiens";"https://media.api-sports.io/football/teams/87.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;4;0;33;23;"Attacker";6,35;FALSE;4;0;6;NA;NA;0;0;0;NA;3;1;NA;NA;NA;NA;4;1;NA;NA;NA;1;NA;0;0;0;NA;NA;0;0;NA;0;0;NA;NA;2,72727272727273;8,18181818181818;NA;NA;10,9090909090909;2,72727272727273;NA;NA;2,72727272727273;NA
"Ligue 2";"France";62;583991;"A. Dodote";NA;NA;18;NA;NA;NA;NA;NA;NA;FALSE;"https://media.api-sports.io/football/players/583991.png";1063;"Saint Etienne";"https://media.api-sports.io/football/teams/1063.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;0;0;NA;33;"Defender";NA;FALSE;0;0;1;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ligue 2";"France";62;588087;"Mateo Gonzalez";NA;NA;20;NA;NA;NA;NA;NA;NA;FALSE;"https://media.api-sports.io/football/players/588087.png";3012;"Annecy";"https://media.api-sports.io/football/teams/3012.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;0;0;NA;30;"Goalkeeper";NA;FALSE;0;0;5;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ligue 2";"France";62;613197;"Izhak Hammoudi";NA;NA;21;NA;NA;NA;NA;NA;NA;FALSE;"https://media.api-sports.io/football/players/613197.png";1298;"Le Mans";"https://media.api-sports.io/football/teams/1298.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;7;0;103;31;"Defender";6,5;FALSE;7;0;8;NA;NA;0;0;0;NA;27;1;NA;3;1;NA;32;8;9;2;NA;1;9;2;0;0;NA;NA;0;0;NA;0;0;NA;NA;0,87378640776699;23,5922330097087;2,62135922330097;NA;27,9611650485437;6,99029126213592;7,86407766990291;1,74757281553398;0,87378640776699;7,86407766990291
"Ligue 2";"France";62;613201;"Noah Donkor";NA;NA;18;NA;NA;NA;NA;NA;NA;FALSE;"https://media.api-sports.io/football/players/613201.png";110;"Estac Troyes";"https://media.api-sports.io/football/teams/110.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;3;0;29;33;"Defender";6,8;FALSE;3;0;9;NA;NA;0;0;0;NA;21;NA;NA;NA;NA;NA;2;1;NA;NA;NA;NA;1;0;0;0;NA;NA;0;0;NA;0;0;NA;NA;NA;65,1724137931034;NA;NA;6,20689655172414;3,10344827586207;NA;NA;NA;3,10344827586207
"Ligue 2";"France";62;345501;"M. Hamdi";"Mathis";"Hamdi";22;"2003-10-18";"Créteil";"France";"France";"180";"67";FALSE;"https://media.api-sports.io/football/players/345501.png";110;"Estac Troyes";"https://media.api-sports.io/football/teams/110.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;1;1;90;22;"Defender";6,6;FALSE;0;0;0;NA;NA;0;0;0;NA;43;1;NA;NA;NA;3;11;7;NA;NA;NA;2;2;1;0;0;NA;NA;0;0;NA;0;0;NA;NA;1;43;NA;3;11;7;NA;NA;2;2
"Ligue 2";"France";62;345501;"M. Hamdi";"Mathis";"Hamdi";22;"2003-10-18";"Créteil";"France";"France";"180";"67";FALSE;"https://media.api-sports.io/football/players/345501.png";1298;"Le Mans";"https://media.api-sports.io/football/teams/1298.png";62;"Ligue 2";"France";"https://media.api-sports.io/football/leagues/62.png";"https://media.api-sports.io/flags/fr.svg";2025;4;2;153;26;"Defender";6,65;FALSE;2;1;4;NA;NA;0;0;0;NA;36;NA;NA;1;1;4;13;4;1;1;NA;NA;5;2;0;1;NA;NA;0;0;NA;0;0;NA;NA;NA;21,1764705882353;0,588235294117647;2,35294117647059;7,64705882352941;2,35294117647059;0,588235294117647;0,588235294117647;NA;2,94117647058824
